Row_ID,Order_ID,Order_Date,Order_month,Order_year,Ship_Date,Ship_Mode,Shipping_duration,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_margine
9655,CA-2017-161893,23-01-2017,Jan,2017,27-01-2017,Standard Class,4,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,85705    ,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.90,2.00,70%,-3.62,-73%
9656,CA-2014-156160,22-09-2014,Sep,2014,29-09-2014,Standard Class,7,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035    ,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",97.40,3.00,0%,35.08,36%
9657,CA-2014-156160,22-09-2014,Sep,2014,29-09-2014,Standard Class,7,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035    ,East,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,4.00,1.00,20%,1.39,35%
9658,CA-2014-156160,22-09-2014,Sep,2014,29-09-2014,Standard Class,7,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035    ,East,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.00,4.00,0%,5.74,44%
9659,CA-2014-156160,22-09-2014,Sep,2014,29-09-2014,Standard Class,7,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035    ,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.50,4.00,10%,83.71,14%
9660,CA-2014-100860,26-03-2014,Mar,2014,30-03-2014,Second Class,4,CS-12505,Cindy Stewart,Consumer,United States,Pomona,California,91767    ,West,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.80,5.00,0%,9.00,48%
9661,CA-2016-160717,06-06-2016,Jun,2016,11-06-2016,Standard Class,5,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101    ,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3023.90,9.00,20%,226.79,8%
9662,CA-2016-160717,06-06-2016,Jun,2016,11-06-2016,Standard Class,5,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101    ,West,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,27.00,2.00,0%,3.77,14%
9663,CA-2016-160717,06-06-2016,Jun,2016,11-06-2016,Standard Class,5,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101    ,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,477.60,3.00,20%,161.19,34%
9664,CA-2017-132619,31-08-2017,Aug,2017,05-09-2017,Standard Class,5,MS-17770,Maxwell Schwartz,Consumer,United States,San Francisco,California,94109    ,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,194.00,3.00,0%,9.70,5%
9665,US-2015-120957,07-12-2015,Dec,2015,07-12-2015,Same Day,0,KH-16690,Kristen Hastings,Corporate,United States,Riverside,California,92503    ,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,13.00,2.00,0%,6.22,48%
9666,CA-2017-157448,16-11-2017,Nov,2017,20-11-2017,Standard Class,4,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049    ,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.90,3.00,0%,23.99,20%
9667,CA-2017-157448,16-11-2017,Nov,2017,20-11-2017,Standard Class,4,LC-16885,Lena Creighton,Consumer,United States,Los Angeles,California,90049    ,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.40,3.00,0%,4.47,36%
9668,CA-2016-126270,23-04-2016,Apr,2016,27-04-2016,Standard Class,4,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,92672    ,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.10,7.00,20%,6.56,36%
9669,CA-2016-126270,23-04-2016,Apr,2016,27-04-2016,Standard Class,4,AF-10870,Art Ferguson,Consumer,United States,San Clemente,California,92672    ,West,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",72.00,3.00,0%,35.99,50%
9670,CA-2017-145275,02-04-2017,Apr,2017,06-04-2017,Standard Class,4,AH-10465,Amy Hunt,Consumer,United States,Decatur,Alabama,35601    ,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.90,3.00,0%,6.87,46%
9671,CA-2015-133396,13-08-2015,Aug,2015,15-08-2015,First Class,2,GK-14620,Grace Kelly,Corporate,United States,Greensboro,North Carolina,27405    ,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,64.70,7.00,20%,8.09,13%
9672,US-2017-140312,13-11-2017,Nov,2017,19-11-2017,Standard Class,6,KL-16645,Ken Lonsdale,Consumer,United States,Dublin,California,94568    ,West,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.00,5.00,20%,1.38,6%
9673,CA-2016-114867,23-12-2016,Dec,2016,28-12-2016,Standard Class,5,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19143    ,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,8.00,2.00,20%,2.69,34%
9674,CA-2016-114867,23-12-2016,Dec,2016,28-12-2016,Standard Class,5,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19143    ,East,TEC-PH-10002645,Technology,Phones,LG G2,1500.00,5.00,40%,-374.99,-25%
9675,US-2014-164644,22-07-2014,Jul,2014,24-07-2014,Second Class,2,JL-15850,John Lucas,Consumer,United States,Houston,Texas,77095    ,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,26.60,1.00,20%,1.33,5%
9676,CA-2016-137393,06-05-2016,May,2016,10-05-2016,Standard Class,4,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,93309    ,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.60,4.00,0%,14.14,34%
9677,US-2014-120175,28-11-2014,Nov,2014,03-12-2014,Standard Class,5,MC-17635,Matthew Clasen,Corporate,United States,Richmond,Indiana,47374    ,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,64.00,6.00,0%,29.45,46%
9678,CA-2016-144785,18-04-2016,Apr,2016,23-04-2016,Standard Class,5,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,10009    ,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,7.00,3.00,0%,2.03,29%
9679,CA-2016-144785,18-04-2016,Apr,2016,23-04-2016,Standard Class,5,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,10009    ,East,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.80,1.00,0%,1.85,27%
9680,CA-2015-130113,27-12-2015,Dec,2015,31-12-2015,Standard Class,4,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122    ,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.10,2.00,0%,61.39,19%
9681,CA-2015-130113,27-12-2015,Dec,2015,31-12-2015,Standard Class,4,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122    ,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,668.20,9.00,20%,75.17,11%
9682,CA-2017-122770,13-12-2017,Dec,2017,18-12-2017,Standard Class,5,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122    ,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,8.60,3.00,0%,4.23,49%
9683,CA-2017-122770,13-12-2017,Dec,2017,18-12-2017,Standard Class,5,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122    ,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,38.90,6.00,0%,18.66,48%
9684,CA-2017-122770,13-12-2017,Dec,2017,18-12-2017,Standard Class,5,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122    ,West,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",201.00,8.00,0%,54.28,27%
9685,CA-2017-122770,13-12-2017,Dec,2017,18-12-2017,Standard Class,5,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122    ,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,13.00,2.00,0%,6.35,49%
9686,CA-2017-118668,02-01-2017,Jan,2017,04-01-2017,Second Class,2,FW-14395,Fred Wasserman,Corporate,United States,Los Angeles,California,90032    ,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.60,1.00,0%,5.81,35%
9687,CA-2017-116498,30-05-2017,May,2017,03-06-2017,Standard Class,4,KA-16525,Kelly Andreada,Consumer,United States,San Diego,California,92037    ,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.10,6.00,0%,10.18,29%
9688,US-2017-130603,30-09-2017,Sep,2017,06-10-2017,Standard Class,6,SC-20050,Sample Company A,Home Office,United States,Arlington,Texas,76017    ,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,11.60,9.00,80%,-17.47,-150%
9689,US-2017-135986,20-06-2017,Jun,2017,27-06-2017,Standard Class,7,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,23223    ,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,32.40,5.00,0%,15.55,48%
9690,US-2017-135986,20-06-2017,Jun,2017,27-06-2017,Standard Class,7,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,23223    ,South,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,504.00,4.00,0%,125.99,25%
9691,CA-2017-140536,04-04-2017,Apr,2017,05-04-2017,First Class,1,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10035    ,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,7.00,4.00,0%,2.04,29%
9692,CA-2015-130183,13-11-2015,Nov,2015,17-11-2015,Standard Class,4,PO-18850,Patrick O'Brill,Consumer,United States,Houston,Texas,77041    ,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",614.00,3.00,32%,-18.06,-3%
9693,CA-2015-107902,28-08-2015,Aug,2015,02-09-2015,Standard Class,5,SM-20950,Suzanne McNair,Corporate,United States,Fairfield,Connecticut,6824    ,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",470.40,11.00,0%,122.29,26%
9694,CA-2017-130148,24-09-2017,Sep,2017,28-09-2017,Second Class,4,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110    ,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,31.10,6.00,0%,15.23,49%
9695,CA-2017-130148,24-09-2017,Sep,2017,28-09-2017,Second Class,4,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110    ,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.30,2.00,0%,2.19,30%
9696,US-2016-151260,11-12-2016,Dec,2016,14-12-2016,First Class,3,SC-20695,Steve Chapman,Corporate,United States,Springfield,Ohio,45503    ,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.50,4.00,20%,9.19,13%
9697,CA-2014-144281,10-06-2014,Jun,2014,15-06-2014,Second Class,5,HK-14890,Heather Kirkland,Corporate,United States,Detroit,Michigan,48234    ,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.60,5.00,0%,240.86,49%
9698,CA-2016-122511,11-03-2016,Mar,2016,11-03-2016,Same Day,0,BT-11485,Brad Thomas,Home Office,United States,Philadelphia,Pennsylvania,19140    ,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.30,4.00,20%,9.48,31%
9699,CA-2017-154116,15-12-2017,Dec,2017,19-12-2017,Standard Class,4,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301    ,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.80,3.00,0%,10.73,47%
9700,CA-2017-154116,15-12-2017,Dec,2017,19-12-2017,Standard Class,4,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301    ,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,54.30,4.00,0%,16.30,30%
9701,CA-2017-154116,15-12-2017,Dec,2017,19-12-2017,Standard Class,4,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301    ,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.80,3.00,20%,14.76,8%
9702,CA-2016-105291,30-10-2016,Oct,2016,04-11-2016,Standard Class,5,SP-20920,Susan Pistek,Consumer,United States,San Luis Obispo,California,93405    ,West,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.60,2.00,0%,1.19,33%
9703,CA-2017-147032,31-07-2017,Jul,2017,04-08-2017,Standard Class,4,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805    ,East,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,11.50,1.00,0%,5.54,48%
9704,CA-2017-147032,31-07-2017,Jul,2017,04-08-2017,Standard Class,4,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805    ,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,850.00,5.00,0%,390.98,46%
9705,CA-2017-147032,31-07-2017,Jul,2017,04-08-2017,Standard Class,4,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805    ,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.00,3.00,0%,5.39,49%
9706,CA-2017-125990,19-10-2017,Oct,2017,23-10-2017,Standard Class,4,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,94122    ,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.60,3.00,20%,13.87,35%
9707,CA-2016-161746,21-10-2016,Oct,2016,27-10-2016,Standard Class,6,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045    ,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.10,3.00,20%,12.11,5%
9708,CA-2016-161746,21-10-2016,Oct,2016,27-10-2016,Standard Class,6,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045    ,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12.40,3.00,0%,5.70,46%
9709,CA-2016-161746,21-10-2016,Oct,2016,27-10-2016,Standard Class,6,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045    ,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",20.00,2.00,0%,5.59,28%
9710,CA-2016-161746,21-10-2016,Oct,2016,27-10-2016,Standard Class,6,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045    ,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.90,3.00,0%,3.41,1%
9711,CA-2014-114251,05-11-2014,Nov,2014,10-11-2014,Standard Class,5,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143    ,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,273.60,2.00,20%,-34.20,-13%
9712,CA-2014-114251,05-11-2014,Nov,2014,10-11-2014,Standard Class,5,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143    ,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,13.20,2.00,70%,-8.80,-67%
9713,CA-2014-114251,05-11-2014,Nov,2014,10-11-2014,Standard Class,5,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143    ,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1080.10,6.00,20%,-94.51,-9%
9714,CA-2014-114251,05-11-2014,Nov,2014,10-11-2014,Standard Class,5,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143    ,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.60,5.00,20%,-6.45,-13%
9715,CA-2014-114251,05-11-2014,Nov,2014,10-11-2014,Standard Class,5,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143    ,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.40,2.00,20%,16.79,29%
9716,CA-2016-116379,07-11-2016,Nov,2016,12-11-2016,Standard Class,5,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94122    ,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.60,2.00,20%,20.15,35%
9717,US-2016-144477,12-08-2016,Aug,2016,14-08-2016,Second Class,2,DB-13270,Deborah Brumfield,Home Office,United States,Philadelphia,Pennsylvania,19134    ,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.30,4.00,20%,2.80,8%
9718,CA-2016-108210,30-05-2016,May,2016,31-05-2016,Same Day,1,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041    ,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,80.00,5.00,20%,8.00,10%
9719,CA-2016-108210,30-05-2016,May,2016,31-05-2016,Same Day,1,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041    ,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,224.00,5.00,20%,11.20,5%
9720,CA-2017-166835,12-11-2017,Nov,2017,14-11-2017,Second Class,2,DK-13375,Dennis Kane,Consumer,United States,Lancaster,Pennsylvania,17602    ,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.00,2.00,20%,-55.26,-25%
9721,CA-2016-119641,22-09-2016,Sep,2016,26-09-2016,Standard Class,4,CS-12250,Chris Selesnick,Corporate,United States,Green Bay,Wisconsin,54302    ,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",19.00,2.00,0%,7.58,40%
9722,CA-2016-105781,16-02-2016,Feb,2016,20-02-2016,Standard Class,4,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,10024    ,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.60,3.00,10%,39.92,12%
9723,CA-2016-105781,16-02-2016,Feb,2016,20-02-2016,Standard Class,4,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,10024    ,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,90.00,3.00,0%,39.59,44%
9724,CA-2014-101364,22-12-2014,Dec,2014,26-12-2014,Standard Class,4,TW-21025,Tamara Willingham,Home Office,United States,New York City,New York,10011    ,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',296.70,13.00,20%,100.14,34%
9725,CA-2015-117898,05-12-2015,Dec,2015,11-12-2015,Standard Class,6,TB-21250,Tim Brockman,Consumer,United States,Bloomington,Illinois,61701    ,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,12.20,2.00,20%,4.43,36%
9726,CA-2017-142293,17-09-2017,Sep,2017,20-09-2017,First Class,3,SC-20380,Shahid Collister,Consumer,United States,Boise,Idaho,83704    ,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,90.00,3.00,0%,37.79,42%
9727,CA-2017-167395,02-12-2017,Dec,2017,04-12-2017,First Class,2,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852    ,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.90,7.00,0%,80.32,28%
9728,CA-2017-167395,02-12-2017,Dec,2017,04-12-2017,First Class,2,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852    ,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,980.00,5.00,0%,284.19,29%
9729,CA-2017-167395,02-12-2017,Dec,2017,04-12-2017,First Class,2,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852    ,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.40,2.00,0%,0.17,4%
9730,CA-2014-111962,29-09-2014,Sep,2014,04-10-2014,Standard Class,5,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115    ,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,10.00,2.00,20%,3.14,31%
9731,CA-2014-111962,29-09-2014,Sep,2014,04-10-2014,Standard Class,5,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115    ,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,807.80,5.00,0%,153.47,19%
9732,CA-2017-124261,14-11-2017,Nov,2017,19-11-2017,Standard Class,5,JE-15715,Joe Elijah,Consumer,United States,Los Angeles,California,90049    ,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,34.20,8.00,0%,9.93,29%
9733,CA-2014-114321,20-08-2014,Aug,2014,25-08-2014,Standard Class,5,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666    ,South,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.20,13.00,0%,145.07,29%
9734,CA-2014-114321,20-08-2014,Aug,2014,25-08-2014,Standard Class,5,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666    ,South,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.10,2.00,0%,9.26,46%
9735,CA-2014-114321,20-08-2014,Aug,2014,25-08-2014,Standard Class,5,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666    ,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,897.00,1.00,0%,421.59,47%
